Tweet Text,Tweet Datetime,Tweet Id,User Id,User Name,Tweet Coordinates,Place Info,Country,Hashtags,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id
How many times are networks floating subliminal messages like “during this uncertain time” “stay in &amp; stay safe”? It’s time for #Americans to fight back. Shut off the TV-go outside! #NoMask #BacktoWorkAmerica #OPENAMERICANOW It’s out right! 🇺🇸,2020-04-23 02:27:22,1253148427308826626,564196047,maga4gr8tusa,,,,"['Americans', 'NoMask', 'BacktoWorkAmerica', 'OPENAMERICANOW']",338,376,en,Twitter for iPhone,,
#TodaysThought #LockDownDE #LockUpDE #SARSCoV2 #COVID19 #Corona #CoronaApp #CoronaTracingApp #App #CyberSecurity #CyberDiktatur #TotaleSicherheitsgesellschaft #Totalitarismus #Maskenpflicht #Maske #MaskeAb #NoMask https://t.co/vaIYoIXYnC,2020-04-23 09:26:09,1253253817619156992,1460026669,sz_associates,,,,"['TodaysThought', 'LockDownDE', 'LockUpDE', 'SARSCoV2', 'COVID19', 'Corona', 'CoronaApp', 'CoronaTracingApp', 'App', 'CyberSecurity', 'CyberDiktatur', 'TotaleSicherheitsgesellschaft', 'Totalitarismus', 'Maskenpflicht', 'Maske', 'MaskeAb', 'NoMask']",0,2,und,Twitter Web App,,
"Let him go! Give him a bike and a water bottle and send him on his way. 
#NoMask! https://t.co/APxXnwSE2z",2020-04-23 12:14:50,1253296271500161024,3233851462,boobinspecter69,,"Lake in the Hills, IL",US,['NoMask'],0,0,en,Twitter for Android,,
"@GovMikeDeWine You can ask, suggest, and urge mask usage. It is a free country and I can still choose not to wear one. Cloth masks have been shown to be nearly completely ineffective in protecting from virus transmission. You can choose mask, I can choose #nomask",2020-04-23 18:43:44,1253394139305181185,117801949,sherril79,,,,['nomask'],0,12,en,Twitter for Android,1.253391124020056e+18,18820392.0
@LucyTrumplican @gatewaypundit Question? Quickest way to shut down Congress? Pelosi in this pic.... #nomask #DCaintSF,2020-04-23 21:26:09,1253435014491959298,25541952,steel1man,,,,"['nomask', 'DCaintSF']",0,1,en,Twitter for iPad,1.2534291074900337e+18,1.1210471413826232e+18
@Shannon70798106 @sandyaschneider Then go and patronize a business that isn’t run by subservient idiots. There are plenty of them. #IwillNOTComply #WeAreBeingPlayed #NoMask #TheVirusIsAHoax,2020-04-24 07:47:31,1253591383157456901,1031513567982432256,senn60,,,,"['IwillNOTComply', 'WeAreBeingPlayed', 'NoMask', 'TheVirusIsAHoax']",0,0,en,Twitter for iPhone,1.2533499602188247e+18,8.804910081437696e+17
@SpeakerPelosi @SenSchumer @dougducey Tomorrow I am going to Work!!! You are not restricting my Freedom or Rights anymore.  Don’t like it to bad!!! I Don’t Work For You!! You Work For Me Get It!!! #NoMask,2020-04-24 23:58:48,1253835817971138561,205983106,bwcorky,,,,['NoMask'],0,0,en,Twitter for iPhone,,15764644.0
"@GoldenTalon77 The #coronamoaners should #choosedeath
Too many cretins in this world
#nomask
#Covid_19 https://t.co/mVjrz1Lriu",2020-04-25 01:27:16,1253858079222960129,1017221463290646528,raymondvillani,,,,"['coronamoaners', 'choosedeath', 'nomask', 'Covid_19']",0,1,en,Twitter for Android,1.253541225761669e+18,4292489412.0
@UPS #UPS WARNING! DO NOT ENGAGE WITH YOUR UPS DRIVER OR THEY WILL CALL YOU AGGRESSIVE AND BLOCK YOU AKA YOU CANNOT GET DELIVERIES TO YOUR HOMEDO NOT LET THIS HAPPEN TO YOU IS IT ME OR DOES THIS DRIVE HAVE #ATTITUDE #SPREADTHEWORD #NOMASK #NOGLOVES #BADCUSTOMERSERVICE #DELIVERY https://t.co/fjeeDH3ELt,2020-04-25 04:48:21,1253908683248951296,1146198726769139712,family_prime,,,,"['UPS', 'ATTITUDE', 'SPREADTHEWORD', 'NOMASK', 'NOGLOVES', 'BADCUSTOMERSERVICE', 'DELIVERY']",2,0,en,Twitter Web App,,158129535.0
".@GavinNewsom 
.@nathanfletcher 

#NoMask https://t.co/wME9eqqvt4",2020-04-25 05:49:45,1253924135836606464,109046086,Cheryl0exvax,,,,['NoMask'],1,1,und,Twitter for Android,,
"RT @Cheryl0exvax: .@GavinNewsom 
.@nathanfletcher 

#NoMask https://t.co/wME9eqqvt4",2020-04-25 12:38:17,1254026945261711360,197822223,elunicoeldivino,,,,['NoMask'],1,0,und,Twitter Web App,,
Don't know if this is driven by greed or by need. All I know is that this behavior is exactly why the virus has been bringing ppl down. Bit by bit. Area by area. #NoSocialDistancing #nomask #COVID2019india #Thane @ThaneCityPolice @ImThanekar,2020-04-25 13:13:46,1254035877447086084,3022284428,Martinii_Girl,,"Thane, India",IN,"['NoSocialDistancing', 'nomask', 'COVID2019india', 'Thane']",0,1,en,Twitter for Android,1.254034677431591e+18,3022284428.0
Could @EdEmmett run for office again to get this idiocratic know nothing @LinaHidalgoTX out? Asking for a friend. #GodBless #nomask #lockdown #OPENAMERICANOW https://t.co/amXDjCKoM3,2020-04-25 14:19:10,1254052336324038663,983867076,DonKellerJrTex,,"Houston, TX",US,"['GodBless', 'nomask', 'lockdown', 'OPENAMERICANOW']",0,0,en,Twitter for iPhone,,
We need an anti mask movement #NoMask,2020-04-25 17:09:45,1254095262206898176,759767087422251008,lightonearth111,,,,['NoMask'],1,0,en,Twitter for iPhone,,
#nomask https://t.co/2nCWWnqdJF,2020-04-25 20:42:57,1254148916897030147,4866717149,revolution_fr,,,,['nomask'],0,0,und,Twitter Web App,,
RT @lightonearth111: We need an anti mask movement #NoMask,2020-04-25 20:50:02,1254150701556682752,197822223,elunicoeldivino,,,,['NoMask'],1,0,en,Twitter Web App,,
"@MamataOfficial Respected Didi 🙏
Sealdah Koley Market is #NoLockdown, #NoMask #NoSocialDistancing and full #Crowd 24hr open this market plz CM Madam Lock Koley Market #SaveSealdah peoples 🙏",2020-04-27 08:31:43,1254689671310987264,1096450641562456064,Chandan01005098,,,,"['NoLockdown', 'NoMask', 'NoSocialDistancing', 'Crowd', 'SaveSealdah']",0,0,en,Twitter for Android,1.2546425868509635e+18,2526794479.0
#Covid19 #nomask @PIB_India https://t.co/6zYnSWWeoW,2020-04-27 10:38:25,1254721557680668674,37404210,ghoshtwits,,,,"['Covid19', 'nomask']",0,0,und,Twitter for Android,,
"#nomask  न मास्क न गमछा ,फोटो वाले नेता जी @KSinghwara https://t.co/0RrfygypfI",2020-04-27 13:52:53,1254770496807112704,1246615941166718976,SetuMishra13,,"Darbhanga, India",IN,['nomask'],0,1,ne,Twitter for Android,,
🤣#NoMask for my family!  We prefer fresh oxygen and not breathing in out own carbon dioxide! https://t.co/BJy4rk4fmQ,2020-04-27 19:59:48,1254862835672326144,41306360,vaxx_free,,,,['NoMask'],4,12,en,Twitter Web App,,
"@GovMikeDeWine MY BODY. MY CHOICE. #noMask

This is a personal health right violation. Some of us understand how real immunity works. ALL of us have the right to live free and make our own health decisions. PLEASE LOOK AT THE STUDIES. 

I.WILL.NOT.WEAR.A.MASK
#freespeech
#myBodyMyChoice",2020-04-27 20:21:18,1254868242537091072,33720117,andi_Stenger,,,,"['noMask', 'freespeech', 'myBodyMyChoice']",1,11,en,Twitter for iPhone,1.2548546457735127e+18,18820392.0
@alliemarie777 @GovMikeDeWine I’m requesting to my hairdresser that her chair be put outside in the sun 🌞 and we’ll all be safe!  #NoMask,2020-04-27 21:06:55,1254879723596939264,27643535,Beth2002,,,,['NoMask'],0,2,en,Twitter for iPhone,1.2548788968703427e+18,161452409.0
"The No Mask No Service is Bullshit! Main reason they want you wearing masks, is to appears there is a pandemic. I am hard of hearing I read lips, now what, no understanding one another, no smiling at each other, no communication, no connection! #nomask #NoMasks  #NoMaskNoMuzzle",2020-04-28 01:14:43,1254942085490397186,797880652536446977,Lynn23232323,,,,"['nomask', 'NoMasks', 'NoMaskNoMuzzle']",5,16,en,Twitter for Android,,
#NoMask as a woman I will not be subjected to radical ways to shut us up . This whole thing is BS if you want to wear a mask wear if you don’t don’t. I’m not a Muslim no one will stop us.,2020-04-28 01:34:55,1254947168454094849,986049699437301760,hearing_nelson,,,,['NoMask'],0,0,en,Twitter for iPhone,,
#NOMASK https://t.co/4VnUUkOSR2,2020-04-28 02:16:47,1254957703710928896,2919047954,lalovestrump,,,,['NOMASK'],4,25,und,Twitter Web App,,
@LegendaryEnergy @KurtSchlichter He ain't on our side bruh. This shit will go on as long as we comply. I am not complying. #nomask #noshot #notest,2020-04-28 06:16:48,1255018106302447617,935700282473877506,Saddler_777,,,,"['nomask', 'noshot', 'notest']",0,0,en,Twitter for Android,1.2550092034056233e+18,226194552.0
"My body my choice #NoMasks 
My life Virus' choice #nomask",2020-04-28 06:38:21,1255023531638706177,1195349583578030080,RuiqingYu,,,,"['NoMasks', 'nomask']",1,1,en,Twitter Web App,,
"While @canarabank is preaching social distancing, this is how your employee at Ashok Vihar Branch, Deep Market New Delhi, managing entry/exit of people. #nomask #worlddayforsafetyandhealthatwork #SocialDistancing . You are putting many lives in danger and at the same time ....... https://t.co/pSQIwmIhpo https://t.co/3uoOew3VzR",2020-04-28 09:23:34,1255065106800467968,54871730,RajeshRB,,,,"['nomask', 'worlddayforsafetyandhealthatwork', 'SocialDistancing']",1,2,en,Twitter Web App,,
@GovMikeDeWine #liberateOhio #nomask #OpenOhioNow https://t.co/QBMj3n8KRA,2020-04-28 10:18:54,1255079032342884353,1249794368594219014,Karen16903,,,,"['liberateOhio', 'nomask', 'OpenOhioNow']",0,0,und,Twitter for Android,,18820392.0
Feels good to be able to sit down in a restaurant again. #50percentcapacity #nomask https://t.co/bjpO9dEeSw,2020-04-28 16:09:27,1255167251533180928,484285128,misfitcollins,,,,"['50percentcapacity', 'nomask']",0,2,en,Twitter for iPhone,,
"Did you see #GOP #Pence touring the #MayoClinic? The only man (of course no women) in the room who doesn't understand #COVID19, hence #nomask. The person leading the pandemic prevention team? #epicfailure #DarwinAwards https://t.co/5jFDCxHkta",2020-04-28 18:17:11,1255199396679073797,14804916,relaxocat,,,,"['GOP', 'Pence', 'MayoClinic', 'COVID19', 'nomask', 'epicfailure', 'DarwinAwards']",0,1,en,Twitter for iPhone,,
"@GovMikeDeWine @DrAmyActon There you go pushing vaccines. Vaccines are Toxic and Dangerous. Vaccine Manufacturers have NO Liability. In addition, Payouts by the national Vaccine Injury Compensation Program, or VICP, have now topped $4 billion.
#nomask #NoVaccineForMe",2020-04-28 19:14:00,1255213695464026112,797880652536446977,Lynn23232323,,,,"['nomask', 'NoVaccineForMe']",0,17,en,Twitter for Android,1.2552054484264428e+18,18820392.0
"@brianschatz @Mike_Pence HOW FUCKING DARE YOU 
But shame on @MayoClinic FOR ALLOWING #pence #nomask ENDANGER #patients OMG #penceresign WE Don't listen to you step down from Chairing #TaskForce #replacePencetaskforce OMG
#mayoclinic shame on you too #penceknew",2020-04-28 19:20:38,1255215363161292804,1686369542,rr7lv,,,,"['pence', 'nomask', 'patients', 'penceresign', 'TaskForce', 'replacePencetaskforce', 'mayoclinic', 'penceknew']",0,2,en,Twitter Web App,1.2552092735937208e+18,47747074.0
"This picture just doomed any political chance #Pence has in the future

#NoMask
#MayoClinic 
#CoronaVirus https://t.co/LugPG1LlYf",2020-04-28 20:59:12,1255240171613757447,132535895,madamyez,,,,"['Pence', 'NoMask', 'MayoClinic', 'CoronaVirus']",0,1,en,TweetCaster for Android,,
"""The proper function of man is to live, not to exist. I shall not waste my days in trying to prolong them. I shall use my time."" #JackLondon

#LiberateAmerica 
#NoMask
#tuesdayvibes 
#KAG https://t.co/EBe5EIVbIY",2020-04-28 21:43:50,1255251402848448513,707284988069351424,22norsedad,,,,"['JackLondon', 'LiberateAmerica', 'NoMask', 'tuesdayvibes', 'KAG']",1,1,en,Twitter Web App,,
"""As vice president of the United States I'm tested for the coronavirus on a regular basis, and everyone who is around me is tested for the coronavirus,” @VP told reporters.

He was TOLD to wear a mask to the facility.

#coronavirus
#nomask #COVIDIOT

https://t.co/dbYtfwpFge",2020-04-28 21:59:18,1255255295426773000,65114198,thegoddesscher,,,,"['coronavirus', 'nomask', 'COVIDIOT']",1,0,en,Twitter for Android,,
"@DisabledResist @VP The gene pool seems adamant on ridding itself of the anti-science instinct. Mr. Pence is cooperating nicely.
#Pence #NoMask",2020-04-28 22:21:28,1255260873008046081,983313144167612417,Truth2Power7,,,,"['Pence', 'NoMask']",0,0,en,Twitter for iPhone,1.2552529804854927e+18,9.542578793176023e+17
"#coronavirus 
#nomask 
#MayoClinic 

Is he immune? https://t.co/ZAHNFLSioe",2020-04-28 23:22:31,1255276238417076224,504070134,SANJOSEMAILMAN,,"San Jose, CA",US,"['coronavirus', 'nomask', 'MayoClinic']",0,3,en,Twitter for Android,,
@BBCWorld #MikePence #nomaskpence #nomask #coronavirus #COVID19 @ohthatguy_theo 😷😷 #WhiteHousePressBriefing  #Superior,2020-04-28 23:24:39,1255276774059053056,25668787,sneakerboyt,,"Linthicum, MD",US,"['MikePence', 'nomaskpence', 'nomask', 'coronavirus', 'COVID19', 'WhiteHousePressBriefing', 'Superior']",0,1,und,Twitter for Android,1.2552500829596877e+18,742143.0
Freut ihr Euch auch schon auf die nächsten Tage mit über 30 Grad? #Maskenpflicht #Maske #Masken #NoMask #BoycottMask #KeineMaske,2020-04-29 00:38:40,1255295402632523777,397126521,SchindlerTR,,,,"['Maskenpflicht', 'Maske', 'Masken', 'NoMask', 'BoycottMask', 'KeineMaske']",0,1,de,Twitter Web App,,
@GovAndyBeshear Open up KENTUCKY. #NoMask #impeachbeshear,2020-04-29 01:05:13,1255302082074234881,1666567008,OldSkull65,,,,"['NoMask', 'impeachbeshear']",0,0,en,Twitter for iPhone,,1.1925498228652974e+18
"""If your mask obstructs your vision, you are doing it wrong."" -- Brian Williams reading Mike Pence in @11thHour 

As Kate McKinnon's RBG would say, ""That's a Gins-burn!""

#BrianWilliams #11thHour #MSNBC #MikePence #nomask #NoMaskPence https://t.co/nmJJFEKDWY",2020-04-29 03:14:01,1255334496263684099,572189151,GilbertoBlasini,,,,"['BrianWilliams', '11thHour', 'MSNBC', 'MikePence', 'nomask', 'NoMaskPence']",18,73,en,Twitter Web App,,
"In Philadelphia, police are throwing this man off of a SEPTA bus because he refused to wear a mask.

#CoronaCrimes #NoMask 

https://t.co/CSzmmbfUXB",2020-04-29 03:45:37,1255342449301639173,991384291388088321,WellHellsBells_,,,,"['CoronaCrimes', 'NoMask']",30,33,en,Twitter Web App,,
"@mitchellvii Wear a face mask because you might catch #coronavirus? That’s like saying wear a suit of iron because I might get hit by a car tomorrow, or an asteroid may fall from the sky. #NoMask #NoVaccineForMe",2020-04-29 09:35:20,1255430455538614272,912282321105051649,cynica1idealist,,,,"['coronavirus', 'NoMask', 'NoVaccineForMe']",6,20,en,Twitter Web App,1.2554300890362184e+18,17980523.0
"@GovMikeDeWine Where is the Spirit Week Event on Facebook, looks like it has been deleted. Bummer, lol, it was nice reading everyone's comments, I have to say I agreed with most of them. You are a small business killer. #nomask #nomasks #nomasksnomuzzle",2020-04-29 11:58:01,1255466363721846787,797880652536446977,Lynn23232323,,,,"['nomask', 'nomasks', 'nomasksnomuzzle']",0,0,en,Twitter for Android,1.2552639348499948e+18,18820392.0
"#WednesdayWisdom

If politicians and 'experts' were able to force the unemployment of 26 million #Americans and order over 1 million businesses to close without firing a single shot just imagine what else they can take away.

#LiberateAmerica
#NoMask
#KAG2020 
#ReopenAmerica https://t.co/MjYHqpFNT5",2020-04-29 13:23:04,1255487767292923904,707284988069351424,22norsedad,,,,"['WednesdayWisdom', 'Americans', 'LiberateAmerica', 'NoMask', 'KAG2020', 'ReopenAmerica']",2,1,en,Twitter Web App,,
"Costco, Costco....
You dumb fucking cunts!!!!!!!!!!!!!!

#DoNotComply
#NoMask https://t.co/EwLldnz1RV",2020-04-29 13:47:57,1255494028503781383,1705599727,MinteeKneez,,,,"['DoNotComply', 'NoMask']",10,42,en,Twitter Web App,,
"@donaldsangel Well, I'll shop elsewhere then.

What bullsh*t. Let's see how their sales take a hit. 

#NoTest
#NoMask
#NoTracking
#ArmyForTrump",2020-04-29 15:43:05,1255523005297549312,4320301752,America_weeps,,,,"['NoTest', 'NoMask', 'NoTracking', 'ArmyForTrump']",0,0,en,Twitter for Android,1.2555222679136502e+18,3325408622.0
Won’t be visiting Costco.  Will take my $500 grocery bill somewhere else. Are they going to discriminate against those with breathing problems and ask they wear a mask? #Costco #nomask,2020-04-29 16:51:15,1255540158193156097,1242593632638681088,TheBayouPatriot,,,,"['Costco', 'nomask']",34,161,en,Twitter for iPhone,,
"@GovMikeDeWine @DrAmyActon No mask. I have been “essential” this entire time. And I NEVER WORE A MASK. I won’t wear one now! If my employer fires me, expect some backlash from my attorney! This is absolutely ridiculous. #WHEREAREOURRIGHTS #NOMASK #WENEEDGERMS #LETUSHAVEIMMUNESYSTEMS https://t.co/QzHZA0271v",2020-04-29 18:48:16,1255569606460268551,548155278,KoriCalderone,,,,"['WHEREAREOURRIGHTS', 'NOMASK', 'WENEEDGERMS', 'LETUSHAVEIMMUNESYSTEMS']",5,31,en,Twitter for iPhone,1.2555686454654853e+18,18820392.0
"Look at what my Ring Video Doorbell captured: https://t.co/sWPcoVT26D via @ring @Lowes  Arrogant, condescending prick talking to mom disrespectfully after he broke a main water pipe in my yard. #nomask #covid19",2020-04-29 21:00:55,1255602991933030400,25226744,TenRay,,,,"['nomask', 'covid19']",0,0,en,Twitter Web Client,,
I hope you get sick soon if you a #NoMask type of person. 😆,2020-04-29 22:03:55,1255618843436777473,122803698,JuniorMaz,,,,['NoMask'],0,0,en,Twitter for iPhone,,
"Gasati per la #fase 2?

#emozioni #fase2 #trilled #phase2 #china #covid19 #nomask #denuncia #congiunti #celafaremo #gridarecomeunossesso #lutimonio #quarantena #contenimento #modellocina #poveromondo @ Shanghai, China https://t.co/a1WSa5rrn6",2020-04-30 00:54:51,1255661859379781633,1056326322123915265,1984Podcast,,,,"['fase', 'emozioni', 'fase2', 'trilled', 'phase2', 'china', 'covid19', 'nomask', 'denuncia', 'congiunti', 'celafaremo', 'gridarecomeunossesso', 'lutimonio', 'quarantena', 'contenimento', 'modellocina', 'poveromondo']",0,0,it,Instagram,,
"Moi je fais juste pas me tenir avec des estis de pas propre qui me pisse dessus

#nomask
#stopConfinement https://t.co/RfmermefFh",2020-04-30 13:12:19,1255847451904413698,1184926997568471047,Jeuff_Doe,,,,"['nomask', 'stopConfinement']",0,2,fr,Twitter for Android,,
#NoMASK I’m not a Muslim https://t.co/aTG3oSmfNT,2020-04-30 17:00:21,1255904836677177344,986049699437301760,hearing_nelson,,,,['NoMASK'],0,0,en,Twitter for iPhone,,
"#thursdayvibes makes me crazy 😂

#ThursdayMotivation #german #COVID__19 #nomask #curvy #girlpower #carselfie https://t.co/fAhvuUqhTJ",2020-04-30 18:38:50,1255929622090448896,1191756445945094144,FranziskaTietj2,,,,"['thursdayvibes', 'ThursdayMotivation', 'german', 'COVID__19', 'nomask', 'curvy', 'girlpower', 'carselfie']",0,1,en,Twitter for Android,,
Sheeple...#PoliceStateAmerica #LiberalismIsAMentalDisease #nomask #NoMasks @Costco #boycottcostco https://t.co/f4QWXs55yL,2020-04-30 19:02:13,1255935505000095746,850621166,thehoneywolf,,,,"['PoliceStateAmerica', 'LiberalismIsAMentalDisease', 'nomask', 'NoMasks', 'boycottcostco']",1,1,en,Twitter for Android,,
@Costco #PoliceStateAmerica #FakePandemic #nomask #NoMasks https://t.co/owHcTFFvek,2020-04-30 19:14:38,1255938629366505472,850621166,thehoneywolf,,,,"['PoliceStateAmerica', 'FakePandemic', 'nomask', 'NoMasks']",1,1,und,Twitter for Android,,1056152593.0
RT @thehoneywolf: @Costco #PoliceStateAmerica #FakePandemic #nomask #NoMasks,2020-04-30 19:21:49,1255940439208685568,850621166,thehoneywolf,,,,"['PoliceStateAmerica', 'FakePandemic', 'nomask', 'NoMasks']",1,0,und,Twitter for Android,,
