Tweet Text,Tweet Datetime,Tweet Id,User Id,User Name,User Location,Tweet Coordinates,Place Info,Country,Hashtags,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id
"@Kyle_MacLachlan Stay Safe, Kyle!!! Wear A Mask!😷👍🏻 #WearAMask #StayHomeSaveLives #StayHomeStaySafe #WashYourHands #DaleCooper #KyleMacLachlan #StopTheSpreadOfCorona #CoronaPandemic #QuarantineLife #TwinPeaks #TwinPeaksTheReturn #MarkFrost #DavidLynch #TwinPeaksArt #DigitalArt #RinaldoZoontjes https://t.co/f2f1CiVTEG",2020-04-03 13:11:35,1246062795344445441,94637632,RinaldoZoontjes,"Planet Earth, Milky Way Galaxy",,,,"['WearAMask', 'StayHomeSaveLives', 'StayHomeStaySafe', 'WashYourHands', 'DaleCooper', 'KyleMacLachlan', 'StopTheSpreadOfCorona', 'CoronaPandemic', 'QuarantineLife', 'TwinPeaks', 'TwinPeaksTheReturn', 'MarkFrost', 'DavidLynch', 'TwinPeaksArt', 'DigitalArt', 'RinaldoZoontjes']",2,11,en,Twitter for iPhone,1.246061193845932e+18,286311652.0
"RT @RinaldoZoontjes: @Kyle_MacLachlan Stay Safe, Kyle!!! Wear A Mask!😷👍🏻 #WearAMask #StayHomeSaveLives #StayHomeStaySafe #WashYourHands #Da…",2020-04-03 13:12:00,1246062900684472320,78607660,TwinPeaksBlog,"New Jersey, USA",,,,"['WearAMask', 'StayHomeSaveLives', 'StayHomeStaySafe', 'WashYourHands']",2,0,en,Twitter Web App,,
#WearAMask UF Health anesthesiology team devises respirator mask made from existing hospital materials https://t.co/P5WKI8IpP5,2020-04-03 13:19:18,1246064734820020230,19370181,landolakesgirl,"Dahlonega, GA",,,,['WearAMask'],0,0,en,Twitter for iPhone,,
"What you can do each day to slow the spread of COVID-19:

1. #StayHome: protects you from others
2. #WearAMask when out: protects others from you
3. Track #Covid19Symptoms: charts timeline for doctors if you need care
These actions can save lives—yours and others. https://t.co/ifdMIowneZ",2020-04-03 13:26:55,1246066651117707271,18361691,DSWIII,Los Angeles,,,,"['StayHome', 'WearAMask', 'Covid19Symptoms']",3,3,en,Twitter for iPhone,,
"RT @Helenhs: I don’t care what CDC advises

If you go out

WEAR A MASK! Any mask! 

#WearAMask 
#COVIDー19 
#CoronavirusOutbreak",2020-04-03 13:35:24,1246068786542686209,26037122,GranBreakingBad,,,,,"['WearAMask', 'COVIDー19', 'CoronavirusOutbreak']",115,0,en,Twitter for iPad,,
"📍 Irony, eh (?)
As anti - Asian sentiment increases, 
Americans look to Asia for life-saving masks. 📍

 #CoronaVirus #Masks #HowTo
 #StopTheSpray #WearAMask #USA
 https://t.co/kx18wezf4R",2020-04-03 13:44:24,1246071053152997377,17855531,EspenFourOne4,,,,,"['CoronaVirus', 'Masks', 'HowTo', 'StopTheSpray', 'WearAMask', 'USA']",1,0,en,TweetCaster for Android,,
"@PissJugTycoon I can't wait for my 40 year HS reunion, get reacquainted with folks like her: recently out trans, black skinny jeans, black tee shirt, impenetrable dgaf attitude, ...

#WearAMask 
#Masks4All",2020-04-03 13:44:31,1246071082894974976,3157242513,witlessX,Norwottuck,,,,"['WearAMask', 'Masks4All']",0,27,en,Twitter Web App,1.246064722761388e+18,1.1109914047912264e+18
"@AlexMarlow @BreitbartNews @DFBHarvard @DavedaGruber @LisaMei62 @MarilynLavala @NetworksManager @Timcast @EpochTimes @jenniferatntd @news_ntd #CoronaVirusUpdate: @CDCgov to unmask new #COVID19 guidance...

😷DON'T BE AN A$$, WEAR A MASK😷

@WhiteHouse expected to recommend Americans wear masks to slow #coronavirus spread

https://t.co/ymBYJyutzi
#CCPVirus #COVID19Pandemic #CCPVirus_Coronavirus
#WearAMask #StopTheSpread https://t.co/D2LbCtKEw2",2020-04-03 13:50:45,1246072648867684354,262800088,dmon4ever, 🗺 👈 I was never here 😎😉,,,,"['CoronaVirusUpdate', 'COVID19', 'coronavirus', 'CCPVirus', 'COVID19Pandemic', 'CCPVirus_Coronavirus', 'WearAMask', 'StopTheSpread']",69,32,en,Twitter for Android,1.245156000182698e+18,262800088.0
"RT @DSWIII: What you can do each day to slow the spread of COVID-19:

1. #StayHome: protects you from others
2. #WearAMask when out: protec…",2020-04-03 14:06:47,1246076687336509440,23706604,TheKatWill,"Cleveland, OH",,,,"['StayHome', 'WearAMask']",3,0,en,Twitter for iPad,,
"I keep hearing that wearing a mask is not to protect yourself, but to protect others.

By protecting others, I am protecting myself!

The less people that have this virus, the better for all of us!

#WearAMask
#ProtectYourself
#TrumpPandemic
#TrumpVirus",2020-04-03 14:13:50,1246078460755353600,1025394875901112320,JumptyTrumpty,MI-8th,,,,"['WearAMask', 'ProtectYourself', 'TrumpPandemic', 'TrumpVirus']",3,8,en,Twitter Web App,,
Picking up groceries by the curbside service. #WearAMask #weargloves #bettertobesafethansorry #COVID19 #lockdown #besmart #BeSafe ❤️ https://t.co/rkr2ibbgRD,2020-04-03 14:42:29,1246085668759056385,2350097663,jessiebentley86,United States,,,,"['WearAMask', 'weargloves', 'bettertobesafethansorry', 'COVID19', 'lockdown', 'besmart', 'BeSafe']",1,4,en,Twitter for iPhone,,
#WearAMask,2020-04-03 14:47:47,1246087003650826240,182768136,candelassastre,Instagram @candelassastre,,,,['WearAMask'],0,0,und,Twitter for iPhone,,
Putting on a mask may save lives — here’s a great way to make one so that we’re not taking them from #HealthcareHeroes #StayHomeSaveLives but if you have to go out #WearAMask https://t.co/SzYgYS5hps,2020-04-03 14:53:38,1246088475008544768,19304969,laurasilber,"New York, NY ",,,,"['HealthcareHeroes', 'StayHomeSaveLives', 'WearAMask']",3,8,en,Twitter for iPhone,,
"#WearAMask or some form of facial protection that covers the nose and mouth WHENEVER you are outside or in a PUBLIC SPACE...AT ALL TIMES!!! PERIOD. Also please keep your conversations to an absolute minimum even if you are wearing a mask. 

😷+🤫=👍🏾

Be Safe, #TYPAITH  #COVID19 https://t.co/NIfGtZbc9f",2020-04-03 15:24:16,1246096185372209152,28165335,LupeFiasco,Chicago. IL,,,,"['WearAMask', 'TYPAITH', 'COVID19']",63,169,en,Twitter for iPhone,,
RT @LupeFiasco: #WearAMask or some form of facial protection that covers the nose and mouth WHENEVER you are outside or in a PUBLIC SPACE..…,2020-04-03 15:28:26,1246097233965207552,466950106,FNFAngel,,,,,['WearAMask'],63,0,en,Twitter for iPhone,,
"Save lives, #WearAMask #CoronavirusPandemic https://t.co/HUdTQG6tSX",2020-04-03 15:29:23,1246097471782223872,19304969,laurasilber,"New York, NY ",,,,"['WearAMask', 'CoronavirusPandemic']",0,4,en,Twitter for iPhone,,
562 people died in NY last night from #COVID19 that’s like 10 bus crashes overnight... #perspective #testingnow #StayHomeSaveLives #WearAMask,2020-04-03 15:32:59,1246098376938131458,14539790,WaynePyle,New York,,"New Paltz, NY",US,"['COVID19', 'perspective', 'testingnow', 'StayHomeSaveLives', 'WearAMask']",0,0,en,Twitter for iPhone,,
"""Are 'silent spreaders' the ones 'driving' COVID-19 cases?""

Of course!

Top German virologist Christian Drosten has not been shutting up about this for a month now, everybody knows this in #Germany.

The #Coronavirus is faster than knowledge.

#WearAMask

https://t.co/rVDs6rYFlR",2020-04-03 15:34:36,1246098783823441921,1239891755283165186,wearamasknow,somewhere in Germany,,,,"['Germany', 'Coronavirus', 'WearAMask']",1,2,en,Twitter Web App,,
RT @FaceBook4Dog: Escape from planet Earth !!!  #coronavirus #coronatakesoverplanetearth #WFH #timetogo #wearamask #dogsinmasks #dogvaccina…,2020-04-03 15:39:41,1246100064277315584,1208956022292914176,AkomoledeG,"California, USA",,,,"['coronavirus', 'coronatakesoverplanetearth', 'WFH', 'timetogo', 'wearamask', 'dogsinmasks']",69,0,en,Twitter for Android,,
"Richard Ebright is a highly qualified expert who recommends that EVERYONE wear a protective mask.

@R_H_Ebright knows what he’s talking about. Listen to him. 

#WearAMask https://t.co/mhizglns2B https://t.co/sms8rhOVkR",2020-04-03 15:55:15,1246103981811732481,948766715416141824,LilyPotter130,"Sarasota, FL",,,,['WearAMask'],29,27,en,Twitter for iPhone,,
RT @LupeFiasco: #WearAMask or some form of facial protection that covers the nose and mouth WHENEVER you are outside or in a PUBLIC SPACE..…,2020-04-03 16:10:14,1246107754558824450,174892072,EnkGomez,,,,,['WearAMask'],63,0,en,Twitter for Android,,
RT @jessiebentley86: Picking up groceries by the curbside service. #WearAMask #weargloves #bettertobesafethansorry #COVID19 #lockdown #besm…,2020-04-03 16:12:54,1246108423974006787,260186361,GlynisSpencer,From London to Darkest Sussex,,,,"['WearAMask', 'weargloves', 'bettertobesafethansorry', 'COVID19', 'lockdown']",1,0,en,Twitter for Android,,
"Why? Why?, are they making a big deal about “masks”., if the “public” had started wearing masks 3 months ago (alone with other things), the death rate probably wouldn’t be this high. So, STOP CRITICIZING people for protecting themselves wearing a mask.
 #WearAMask",2020-04-03 16:21:19,1246110540847611906,3098880901,jeyoung1422,"New Orleans, LA",,,,['WearAMask'],0,0,en,Twitter for iPhone,,
#WearAMask https://t.co/PgOimopXWo,2020-04-03 16:43:03,1246116012295991296,1150700143294996480,Ndivhuw13338063,"Polokwane, South Africa",,,,['WearAMask'],0,1,und,Twitter for Android,,
#WearAMask https://t.co/zwd9myA7rh,2020-04-03 16:49:30,1246117632568328194,1150700143294996480,Ndivhuw13338063,"Polokwane, South Africa",,,,['WearAMask'],0,2,und,Twitter for Android,,
"Just finished a prototype for a mask, knit from leftover sock yarn. Considering it makes it harder to breathe and fogs up my glasses (sticking to contacts when I go out), it’s probably less porous than you’d think. I’ll post the pattern shortly. #COVID19 #WearAMask https://t.co/bxBMWjGbdm",2020-04-03 17:04:28,1246121399359401984,130251368,Bbl_Astrophyscs,Ask me tomorrow...,,,,"['COVID19', 'WearAMask']",6,26,en,Twitter for iPhone,,
#COVID19Pandemic #coronavirus #CoronavirusPandemic #Coronavirusupdate #coronavirusupdates #COVID19 #WearAMask #WeNeedPPE help our healthcare workers (HCW) #StayHomeSaveLives #StayHome #StayAtHome https://t.co/HoekuJPn06,2020-04-03 17:28:17,1246127396476108800,2196233449,Pam1010101010,,,,,"['COVID19Pandemic', 'coronavirus', 'CoronavirusPandemic', 'Coronavirusupdate', 'coronavirusupdates', 'COVID19', 'WearAMask', 'WeNeedPPE', 'StayHomeSaveLives', 'StayHome', 'StayAtHome']",0,0,en,Twitter Web App,,
"@GinoTorretta @coach_cristobal @CanesFootball @DuckAthFund I chose @uoregon though, and it was the best decision of my life. I even went back a second time, to @Oregon_Law. Then GWU, and then - don’t hate me guys - I went to UF! Yeah, I have some Gator blood too. 😷 #WearAMask",2020-04-03 17:35:17,1246129154321342465,131969291,Quackarazzi,CA-FL-HI-OR-LV,,,,['WearAMask'],0,2,en,Twitter for iPhone,1.2461231344885432e+18,28601605.0
"The viral load is something that is often overlooked, but extremely important.

A low viral load gives your #immunesystem time to ramp up it's defenses against the virus, and it is less likely that you will end up having a Cytokine storm.

#WearAMask https://t.co/p5hQUBp61X",2020-04-03 17:49:06,1246132635379916800,1221164148077277188,RedPillResort,Eastern Europe,,,,"['immunesystem', 'WearAMask']",3,5,en,Twitter for Android,,
RT @YanggangKW: @AndrewYang #WearAMask https://t.co/OyL1NYD8jU,2020-04-03 18:11:39,1246138307529945089,741102033751674881,gradymcole,"Colorado, USA",,,,['WearAMask'],10,0,und,Twitter for iPhone,,
"Check out this post on Coil https://t.co/pdZ1i2sCDz

@PattyB09952203 I am with you on this! 💕 #wearamask!",2020-04-03 18:18:25,1246140012514533376,27076119,teenahall,US,,,,['wearamask'],0,8,en,Twitter for iPad,,
RT @LupeFiasco: #WearAMask or some form of facial protection that covers the nose and mouth WHENEVER you are outside or in a PUBLIC SPACE..…,2020-04-03 18:22:46,1246141105558691849,989039690,3rdiii_,,,,,['WearAMask'],63,0,en,Twitter for iPhone,,
"@kennyken699 Please people be safe #StaySafeStayHome #StayAtHomeSaveLives 
#SocialDistancingNow 
#WearAMask 
This virus is a shit #BeSafe",2020-04-03 18:27:19,1246142251992059904,1219007111239282688,Sabrina67408695,,,,,"['StaySafeStayHome', 'StayAtHomeSaveLives', 'SocialDistancingNow', 'WearAMask', 'BeSafe']",2,1,en,Twitter for Android,1.2461417788073574e+18,1.0874238279514726e+18
"RT @Sabrina67408695: @kennyken699 Please people be safe #StaySafeStayHome #StayAtHomeSaveLives 
#SocialDistancingNow 
#WearAMask 
This viru…",2020-04-03 18:43:22,1246146290121084932,1127170211638067202,Jokers_Dolly,Mental asylum,,,,"['StaySafeStayHome', 'StayAtHomeSaveLives', 'SocialDistancingNow', 'WearAMask']",2,0,en,Twitter for iPhone,,
RT @FaceBook4Dog: Escape from planet Earth !!!  #coronavirus #coronatakesoverplanetearth #WFH #timetogo #wearamask #dogsinmasks #dogvaccina…,2020-04-03 18:51:26,1246148318083854337,1101348490481938432,crypto_babydoll,,,,,"['coronavirus', 'coronatakesoverplanetearth', 'WFH', 'timetogo', 'wearamask', 'dogsinmasks']",69,0,en,Twitter Web App,,
".@MayorOfLA made a good point. We see people in Japan, S. Korea, &amp; other Asian countries wearing face masks, we need to get use to it. I believe  if you don’t wear one b/c of your vanity, it may make you sick or die, or you may give #COVID19 to someone. #WearAMask",2020-04-03 18:57:44,1246149906114293760,967145325881319425,delina4az,AZ Congressional District 4,,,,"['COVID19', 'WearAMask']",4,14,en,Twitter for iPhone,,
$hismerecry #StayAtHome #ShelterInPlace #WearAMask 😷😷😷#COVID19Pandemic #COVID2019 #BeSafe 🙏🏻🙏🏻🙏🏻 RT @CashApp #CashAppFriday https://t.co/gw8el4ggdJ,2020-04-03 18:59:45,1246150414384447489,16062936,hismerecry,"Connecticut, USA",,,,"['StayAtHome', 'ShelterInPlace', 'WearAMask', 'COVID19Pandemic', 'COVID2019', 'BeSafe', 'CashAppFriday']",0,0,en,Twitter for iPhone,,
"Thank you doctor Fauci #WearAMask !!!!!
Corporate America fears that wearing a mask will make them look dumb!!!! They are concerned more of their look than getting people sick....#COVID19 #CoronavirusPandemic #CoronavirusUSA #Pandumbic https://t.co/Ccq24r41Ua",2020-04-03 19:04:45,1246151670184194049,1529043596,cynicaladhoc,,,,,"['WearAMask', 'COVID19', 'CoronavirusPandemic', 'CoronavirusUSA', 'Pandumbic']",0,0,en,Twitter Web App,,
@SunSentinel @LeChatNoire4 This will be a difficult learning experience for them. #WearAMask,2020-04-03 19:09:30,1246152865049010176,3883898352,kat_vanstory,"San Francisco, CA",,,,['WearAMask'],1,0,en,Twitter for Android,1.2460116242946826e+18,12699932.0
This me today walking my dog #WearAMask #coronavirus https://t.co/VjJ2tYGvlH,2020-04-03 19:11:46,1246153438083207169,1016608502,robbin_mcfall,"San Diego, CA",,,,"['WearAMask', 'coronavirus']",0,0,en,Twitter for Android,,
Prepping for the #HANNIBAL #Fannibal zoom at 1:00pm PDT (with @neoprod and @FeedingHannibal) and this seemed like an appropriate backdrop. #wearamask😷 #SelfIsolation #FFTSofaCON https://t.co/8ZsWZzno2C,2020-04-03 19:15:16,1246154315921678336,240539178,lorettaramos,,,,,"['HANNIBAL', 'Fannibal', 'wearamask', 'SelfIsolation', 'FFTSofaCON']",19,98,en,Twitter for iPhone,,
"@10DowningStreet @GOVUK ... and make yourself a mask and wear it when you go out for essentials #Masks4All  #StayAtHome #WashYourHands #WearAMask  

https://t.co/z5wjwnZrer",2020-04-03 19:21:24,1246155862386921475,302237917,deembe_,Yorkshire,,,,"['Masks4All', 'StayAtHome', 'WashYourHands', 'WearAMask']",0,0,en,Twitter Web App,1.2461474552023409e+18,14224719.0
RT @kat_vanstory: @SunSentinel @LeChatNoire4 This will be a difficult learning experience for them. #WearAMask,2020-04-03 19:25:16,1246156835041742861,2414913756,LeChatNoire4,Florida,,,,['WearAMask'],1,0,en,Twitter for iPhone,,
"@SEPTANews @SEPTA @PhiladelphiaGov
https://t.co/VQ2ZV7Hziu #Philly #Philadelphia #COVID19Pandemic #StayHome #WeAreInThisTogether #WearAMask",2020-04-03 19:38:14,1246160096129933312,128444117,TJTRNPHILLY,From the old North Philly! ,,,,"['Philly', 'Philadelphia', 'COVID19Pandemic', 'StayHome', 'WeAreInThisTogether', 'WearAMask']",0,0,und,Twitter for Android,,2680741422.0
"Spanish flu 1918, is this where we are headed? 
Are we in this same situation? 
Fear, panic losing our rights?!? 
#justasking #history 
#historyrepeatsitself #spanishflu #WearAMask #canyoufindone 
📸historycoolkids ♥️ https://t.co/nr4sUqH0wb",2020-04-03 19:39:48,1246160490943971328,3108357260,michelelee_1,,,,,"['justasking', 'history', 'historyrepeatsitself', 'spanishflu', 'WearAMask', 'canyoufindone']",5,13,en,Twitter for iPhone,,
"@WhiteHouse @kayleighmcenany @realDonaldTrump And Pres. @realDonaldTrump offered any and all takers at the meeting an on the spot #coronavirus test as a retort to a whiny reporter...

Well played Mr. President, well played
😎👍

#COVID19 #WearAMask #StayHome
#WereInThisTogether",2020-04-03 20:22:28,1246171228609667074,262800088,dmon4ever, 🗺 👈 I was never here 😎😉,,,,"['coronavirus', 'COVID19', 'WearAMask', 'StayHome', 'WereInThisTogether']",60,55,en,Twitter for Android,1.2461688412789514e+18,8.222156738121196e+17
I can't even. I've beenactin like a god damn 'Karen' over this masks in public thing for a month. Now the medical leaders are reluctantly advising the healthy public to #WearAMask . So disappointing  #NormalizeMasks #MaskCulture #Masks4All #ImprovisedPPE #CDCFail https://t.co/2XedD5a4wU,2020-04-03 20:22:32,1246171247945355264,1107065026865741824,Quidprosquid1,"Massachusetts, USA",,,,"['WearAMask', 'NormalizeMasks', 'MaskCulture', 'Masks4All', 'ImprovisedPPE', 'CDCFail']",0,0,en,Twitter for Android,,
#WearAMask is in addition to #PhysicalDistancing #COVID19Vancouver,2020-04-03 20:31:52,1246173593807060992,2514285636,terribleterrier,,,,,"['WearAMask', 'PhysicalDistancing', 'COVID19Vancouver']",0,0,en,Twitter for iPhone,1.24617317100023e+18,2514285636.0
"@jannadouc @DavedaGruber @AlexMarlow @BreitbartNews @DFBHarvard @LisaMei62 @MarilynLavala @NetworksManager @Timcast @EpochTimes @jenniferatntd @news_ntd @CDCgov @WhiteHouse @rsultzba @DonnaWR8 Just for the record... This corrupt Imbecile is a ""no"" vote on masks too ⤵️

#TheMoreYouKnow
#WearAMask
#WereInThisTogether
#StayHome
#CoronavirusPandemic 

https://t.co/nxjSEIpouu https://t.co/imAW6FmfEK",2020-04-03 20:52:28,1246178779527098372,262800088,dmon4ever, 🗺 👈 I was never here 😎😉,,,,"['TheMoreYouKnow', 'WearAMask', 'WereInThisTogether', 'StayHome', 'CoronavirusPandemic']",90,55,en,Twitter for Android,1.2461021842085356e+18,262800088.0
RT @miguelsolorzano: #wearamask every time you go out #usatapabocas 😷 cada que salgas de casa #stayathome #quedateencasa @ St Charles Borro…,2020-04-03 21:17:54,1246185180974288897,549368244,AlvaroSolrzano,,,,,"['wearamask', 'usatapabocas', 'stayathome', 'quedateencasa']",1,0,en,Twitter for iPhone,,
"With this many people wearing masks, no one looks at you or steps away. It feels totally normal. That is the point. If you feel weird when you #WearAMask because you're the only one, remember that you're also giving others social permission to wear one next time they go out.",2020-04-03 21:19:19,1246185535837618176,150446676,MikalJakubal,"California, or wherever.",,,,['WearAMask'],0,1,en,Twitter for iPhone,1.2461848488945213e+18,150446676.0
US guidance around #FaceMasks is changing - with officials finally admitting that face masks do indeed help to #StopTheSpread. Stock up today &amp; #WearAMask. https://t.co/5N2qXdBbzz,2020-04-03 21:22:17,1246186284521074690,1240565018099236866,RealFaceMasks,,,,,"['FaceMasks', 'StopTheSpread', 'WearAMask']",0,0,en,Twitter for iPhone,,
"More Basic Mask Instructions

DIY masks from Kaiser Permanente for those who like sewing

#Masks4All
#WearAMask

https://t.co/I1sg0Z2b4r https://t.co/rcGt2KoKH3",2020-04-03 21:22:36,1246186361000022016,3157242513,witlessX,Norwottuck,,,,"['Masks4All', 'WearAMask']",3,3,en,Twitter for Android,,
"She is a vampire zombie-hunter with eyes like ice who stays at home because the best way to fight an invisible enemy is to be invisible to it.
#stayAtHome #WearAMask https://t.co/ROxMV3aVmP",2020-04-03 21:27:30,1246187595429601280,1969492964,gambitetiquette,"Los Angeles, CA",,,,"['stayAtHome', 'WearAMask']",1,11,en,Twitter for Android,,
"@atrupar Facts:

- There's no evidence that wearing a mask can help prevent *you* from catching #COVID19 from someone

- There's a lot of evidence that it will help stop *you* from giving it to *them*

- You can be infectious for days before symptoms

#WearAMask
https://t.co/hQSZBdZ6A2",2020-04-03 21:43:28,1246191613514338307,830886553123700736,MontyBoa99,"Peoria, IL",,,,"['COVID19', 'WearAMask']",26,87,en,Twitter Web App,1.2461890755158057e+18,288277167.0
"Yes. Yes and Yes!
#WearAMask #StopTheSpread &amp; lets get back to work. https://t.co/ADlkmxX1h3",2020-04-03 21:43:39,1246191659924119552,2377264158,AndyOz2,"Perth, Australia",,,,"['WearAMask', 'StopTheSpread']",0,0,en,Twitter for iPhone,,
No amount of CDC briefings or death toll projections is going to turn Trump into a competent leader. We are on our own. #WearAMask https://t.co/pHc4Z0g8Wr,2020-04-03 21:44:36,1246191897791680514,14660362,SLThomas,"Washington, DC",,,,['WearAMask'],126,395,en,Twitter Web App,,
Triple layered masks from the HOPE programme. I am hoping that there will be a general recommendation for mask use. #WearaMask #StayHome #StaySafeJamaica #JaCovid19 https://t.co/6RHd8IKtb8,2020-04-03 21:53:49,1246194218349015040,29125456,KhiaJosina,Jamaica,,,,"['WearaMask', 'StayHome', 'StaySafeJamaica', 'JaCovid19']",104,350,en,Twitter for iPhone,,
"Trump saying he doesn't want to wear a mask completely misses the point. The point of wearing the mask is to protect others from being infected by you, as you may be asymptomatic and still spread the virus. Simple as that. Act as if you have it.  #WearAMask",2020-04-03 21:57:08,1246195053120245760,32812492,shoewizard59,"Arizona, USA",,,,['WearAMask'],1,8,en,Twitter Web App,,
.@realDonaldTrump Such a giant douche. You can't even set an example. GFY Donny. #wearamask #loser #douche #traitor #MarALardAss #COVID19 #Trumpdemic #TrumpCrash #TrumpVirus #liar #joke #coronavirus #Pandumbic,2020-04-03 21:57:16,1246195085835935744,1198380681124024320,FreeSteveeboy,"Kensington, Philadelphia",,,,"['wearamask', 'loser', 'douche', 'traitor', 'MarALardAss', 'COVID19', 'Trumpdemic', 'TrumpCrash', 'TrumpVirus', 'liar', 'joke', 'coronavirus', 'Pandumbic']",0,0,en,Twitter for Android,,
